ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;TX_ALFABETIZADO;MEDIA_2_LP;MEDIA_2_MT
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;23,72;692,33;691,54
2021;28;Sergipe;Federal;Total;Total;0;;
2021;28;Sergipe;Federal;Total;Interior;0;;
2021;28;Sergipe;Federal;Urbana;Total;0;;
2021;28;Sergipe;Federal;Urbana;Interior;0;;
2021;28;Sergipe;Federal;Rural;Total;0;;
2021;28;Sergipe;Federal;Rural;Interior;0;;
2021;28;Sergipe;Estadual;Total;Total;31,11;709,49;724,96
2021;28;Sergipe;Estadual;Total;Capital;26,76;708,82;730,56
2021;28;Sergipe;Estadual;Total;Interior;33,74;709,89;721,58
2021;28;Sergipe;Estadual;Urbana;Total;31,33;710,01;725,59
2021;28;Sergipe;Estadual;Urbana;Capital;26,76;708,82;730,56
2021;28;Sergipe;Estadual;Urbana;Interior;34,21;710,76;722,46
2021;28;Sergipe;Estadual;Rural;Total;23,08;690,35;701,84
2021;28;Sergipe;Estadual;Rural;Interior;23,08;690,35;701,84
2021;28;Sergipe;Municipal;Total;Total;17;680,11;693,04
2021;28;Sergipe;Municipal;Total;Capital;26,97;695,55;714,02
2021;28;Sergipe;Municipal;Total;Interior;15,12;677,18;689,07
2021;28;Sergipe;Municipal;Urbana;Total;14,84;676,05;694,51
2021;28;Sergipe;Municipal;Urbana;Capital;26,97;695,55;714,02
2021;28;Sergipe;Municipal;Urbana;Interior;11,33;670,43;688,88
2021;28;Sergipe;Municipal;Rural;Total;22,31;690,02;689,42
2021;28;Sergipe;Municipal;Rural;Interior;22,31;690,02;689,42
2021;28;Sergipe;Privada;Total;Total;59,8;751,53;758,11
2021;28;Sergipe;Privada;Total;Capital;54,55;750,8;781,77
2021;28;Sergipe;Privada;Total;Interior;63,48;752,05;741,51
2021;28;Sergipe;Privada;Urbana;Total;59,61;751,21;758,2
2021;28;Sergipe;Privada;Urbana;Capital;54,55;750,8;781,77
2021;28;Sergipe;Privada;Urbana;Interior;63,27;751,51;741,12
2021;28;Sergipe;Privada;Rural;Total;70;768,92;753,56
2021;28;Sergipe;Privada;Rural;Interior;70;768,92;753,56
2021;28;Sergipe;Total - Estadual e Municipal;Total;Total;19,63;685,57;698,97
2021;28;Sergipe;Total - Estadual e Municipal;Total;Capital;26,9;700,21;719,83
2021;28;Sergipe;Total - Estadual e Municipal;Total;Interior;17,82;681,92;693,78
2021;28;Sergipe;Total - Estadual e Municipal;Urbana;Total;18,77;684,16;701,93
2021;28;Sergipe;Total - Estadual e Municipal;Urbana;Capital;26,9;700,21;719,83
2021;28;Sergipe;Total - Estadual e Municipal;Urbana;Interior;15,88;678,43;695,55
2021;28;Sergipe;Total - Estadual e Municipal;Rural;Total;22,33;690,03;689,68
2021;28;Sergipe;Total - Estadual e Municipal;Rural;Interior;22,33;690,03;689,68
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Total;Total;19,63;685,57;698,97
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Total;Capital;26,9;700,21;719,83
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Total;Interior;17,82;681,92;693,78
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Urbana;Total;18,77;684,16;701,93
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Urbana;Capital;26,9;700,21;719,83
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Urbana;Interior;15,88;678,43;695,55
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Rural;Total;22,33;690,03;689,68
2021;28;Sergipe;Total - Federal, Estadual e Municipal;Rural;Interior;22,33;690,03;689,68
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Total;Total;49,19;735,72;748,91
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Total;Capital;51,87;737,12;760,64
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Total;Interior;48,27;735,24;744,89
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;49,36;736,04;749,05
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;51,86;737,12;760,63
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;48,48;735,67;745
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Rural;Total;38,91;715,81;739,92
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;81,48;772,51;784,52
2021;35;São Paulo;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;38,73;715,57;739,74
2021;35;São Paulo;Federal;Total;Total;0;;
2021;35;São Paulo;Federal;Total;Capital;0;;
2021;35;São Paulo;Federal;Total;Interior;0;;
2021;35;São Paulo;Federal;Urbana;Total;0;;
2021;35;São Paulo;Federal;Urbana;Capital;0;;
2021;35;São Paulo;Federal;Urbana;Interior;0;;
2021;35;São Paulo;Estadual;Total;Total;44,62;729,62;749,5
2021;35;São Paulo;Estadual;Total;Capital;39,86;722,26;747,78
2021;35;São Paulo;Estadual;Total;Interior;50,09;738,08;751,48
2021;35;São Paulo;Estadual;Urbana;Total;44,61;729,54;749,47
2021;35;São Paulo;Estadual;Urbana;Capital;39,86;722,26;747,78
2021;35;São Paulo;Estadual;Urbana;Interior;50,13;738,01;751,45
2021;35;São Paulo;Estadual;Rural;Total;46,67;743,62;754,38
2021;35;São Paulo;Estadual;Rural;Interior;46,67;743,62;754,38
2021;35;São Paulo;Municipal;Total;Total;39,2;722,24;736,05
2021;35;São Paulo;Municipal;Total;Capital;39,35;721,93;757,92
2021;35;São Paulo;Municipal;Total;Interior;39,18;722,28;732,84
2021;35;São Paulo;Municipal;Urbana;Total;39,34;722,6;736,08
2021;35;São Paulo;Municipal;Urbana;Capital;39,35;721,93;757,92
2021;35;São Paulo;Municipal;Urbana;Interior;39,34;722,7;732,8
2021;35;São Paulo;Municipal;Rural;Total;33,06;706,58;734,62
2021;35;São Paulo;Municipal;Rural;Interior;33,06;706,58;734,62
2021;35;São Paulo;Privada;Total;Total;84,13;782,82;787,02
2021;35;São Paulo;Privada;Total;Capital;85,95;778,97;785,09
2021;35;São Paulo;Privada;Total;Interior;83,18;784,81;788,02
2021;35;São Paulo;Privada;Urbana;Total;84,08;782,82;787,07
2021;35;São Paulo;Privada;Urbana;Capital;85,96;778,98;785,09
2021;35;São Paulo;Privada;Urbana;Interior;83,1;784,83;788,1
2021;35;São Paulo;Privada;Rural;Total;90,19;782,93;779,92
2021;35;São Paulo;Privada;Rural;Capital;81,48;772,51;784,52
2021;35;São Paulo;Privada;Rural;Interior;90,64;783,46;779,68
2021;35;São Paulo;Total - Estadual e Municipal;Total;Total;40,62;724,16;739,56
2021;35;São Paulo;Total - Estadual e Municipal;Total;Capital;39,66;722,12;751,87
2021;35;São Paulo;Total - Estadual e Municipal;Total;Interior;40,91;724,79;735,8
2021;35;São Paulo;Total - Estadual e Municipal;Urbana;Total;40,74;724,43;739,62
2021;35;São Paulo;Total - Estadual e Municipal;Urbana;Capital;39,66;722,12;751,87
2021;35;São Paulo;Total - Estadual e Municipal;Urbana;Interior;41,07;725,16;735,79
2021;35;São Paulo;Total - Estadual e Municipal;Rural;Total;34,17;709,6;736,23
2021;35;São Paulo;Total - Estadual e Municipal;Rural;Interior;34,17;709,6;736,23
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Total;Total;40,62;724,16;739,56
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Total;Capital;39,66;722,12;751,87
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Total;Interior;40,91;724,79;735,8
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Urbana;Total;40,74;724,43;739,62
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Urbana;Capital;39,66;722,12;751,87
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Urbana;Interior;41,07;725,16;735,79
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Rural;Total;34,17;709,6;736,23
2021;35;São Paulo;Total - Federal, Estadual e Municipal;Rural;Interior;34,17;709,6;736,23
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Total;Total;20,42;698,95;719,31
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Total;Capital;36,82;719,01;741,01
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Total;Interior;15,8;693,3;713,19
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;20,74;700,02;719,94
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;36,78;719,09;740,45
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;16,07;694,47;713,98
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Rural;Total;14,66;679,77;707,94
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;37,93;716,16;759,55
2021;17;Tocantins;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;11,4;674,67;700,71
2021;17;Tocantins;Federal;Total;Total;0;;
2021;17;Tocantins;Federal;Total;Interior;0;;
2021;17;Tocantins;Federal;Urbana;Total;0;;
2021;17;Tocantins;Federal;Urbana;Interior;0;;
2021;17;Tocantins;Federal;Rural;Total;0;;
2021;17;Tocantins;Federal;Rural;Interior;0;;
2021;17;Tocantins;Estadual;Total;Total;53,87;740,07;757,08
2021;17;Tocantins;Estadual;Total;Capital;0;;
2021;17;Tocantins;Estadual;Total;Interior;53,87;740,07;757,08
2021;17;Tocantins;Estadual;Urbana;Total;53,87;740,07;757,08
2021;17;Tocantins;Estadual;Urbana;Capital;0;;
2021;17;Tocantins;Estadual;Urbana;Interior;53,87;740,07;757,08
2021;17;Tocantins;Estadual;Rural;Total;0;;
2021;17;Tocantins;Estadual;Rural;Interior;0;;
2021;17;Tocantins;Municipal;Total;Total;13,03;689,79;713,11
2021;17;Tocantins;Municipal;Total;Capital;26,45;705,01;734,38
2021;17;Tocantins;Municipal;Total;Interior;9,63;685,94;707,73
2021;17;Tocantins;Municipal;Urbana;Total;13,03;690,62;713,57
2021;17;Tocantins;Municipal;Urbana;Capital;26,01;704,59;733,41
2021;17;Tocantins;Municipal;Urbana;Interior;9,65;686,98;708,41
2021;17;Tocantins;Municipal;Rural;Total;13,09;676,14;705,49
2021;17;Tocantins;Municipal;Rural;Capital;37,93;716,16;759,55
2021;17;Tocantins;Municipal;Rural;Interior;9,35;670,11;697,35
2021;17;Tocantins;Privada;Total;Total;71,45;762,3;760,77
2021;17;Tocantins;Privada;Total;Capital;77,98;774,55;767,35
2021;17;Tocantins;Privada;Total;Interior;67,38;754,66;756,67
2021;17;Tocantins;Privada;Urbana;Total;72,39;763,06;761,2
2021;17;Tocantins;Privada;Urbana;Capital;77,98;774,55;767,35
2021;17;Tocantins;Privada;Urbana;Interior;68,73;755,55;757,19
2021;17;Tocantins;Privada;Rural;Total;38,89;735,81;745,61
2021;17;Tocantins;Privada;Rural;Interior;38,89;735,81;745,61
2021;17;Tocantins;Total - Estadual e Municipal;Total;Total;13,77;690,7;713,91
2021;17;Tocantins;Total - Estadual e Municipal;Total;Capital;26,45;705,01;734,38
2021;17;Tocantins;Total - Estadual e Municipal;Total;Interior;10,63;687,16;708,84
2021;17;Tocantins;Total - Estadual e Municipal;Urbana;Total;13,81;691,56;714,41
2021;17;Tocantins;Total - Estadual e Municipal;Urbana;Capital;26,01;704,59;733,41
2021;17;Tocantins;Total - Estadual e Municipal;Urbana;Interior;10,71;688,26;709,58
2021;17;Tocantins;Total - Estadual e Municipal;Rural;Total;13,09;676,14;705,49
2021;17;Tocantins;Total - Estadual e Municipal;Rural;Capital;37,93;716,16;759,55
2021;17;Tocantins;Total - Estadual e Municipal;Rural;Interior;9,35;670,11;697,35
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Total;Total;13,77;690,7;713,91
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Total;Capital;26,45;705,01;734,38
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Total;Interior;10,63;687,16;708,84
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Urbana;Total;13,81;691,56;714,41
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Urbana;Capital;26,01;704,59;733,41
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Urbana;Interior;10,71;688,26;709,58
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Rural;Total;13,09;676,14;705,49
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Rural;Capital;37,93;716,16;759,55
2021;17;Tocantins;Total - Federal, Estadual e Municipal;Rural;Interior;9,35;670,11;697,35
